show_id,movie_id,theater_id,screen_id,show_date,start_time,price,available_seats,status
SH_3044,MV_418,TH_91,SC_679,2023-08-04,10:30:00,294.4,175,active
SH_3045,MV_7165,TH_19,SC_44,2023-12-20,10:15:00,271.89,110,active
SH_3046,MV_4249,TH_440,SC_762,2024-03-03,10:00:00,360.06,132,active
SH_3047,MV_4558,TH_210,SC_437,2025-06-11,15:15:00,178.78,57,active
SH_3048,MV_3503,TH_82,SC_169,2023-08-19,11:00:00,386.28,110,active
SH_3050,MV_2580,TH_354,SC_922,2023-10-11,15:00:00,363.51,149,active
SH_3051,MV_657,TH_72,SC_274,2025-04-17,16:00:00,225.89,154,active
SH_3052,MV_9163,TH_300,SC_496,2025-02-02,12:45:00,418.27,128,active
SH_3053,MV_594,TH_422,SC_179,2024-06-10,12:00:00,424.97,174,active
SH_3054,MV_265,TH_189,SC_610,2024-04-22,22:15:00,470.12,87,active
SH_3055,MV_7189,TH_2,SC_378,2023-10-13,16:45:00,200.44,95,active
SH_3056,MV_252,TH_339,SC_750,2024-05-18,10:15:00,334.05,75,active
SH_3057,MV_3692,TH_256,SC_315,2024-05-31,17:15:00,223.19,90,active
SH_3058,MV_8010,TH_85,SC_918,2023-10-18,20:15:00,393.28,70,active
SH_3059,MV_3994,TH_90,SC_209,2025-09-23,14:45:00,479.09,80,active
SH_3060,MV_7966,TH_389,SC_161,2024-11-28,18:00:00,154.02,58,active
SH_3061,MV_6960,TH_415,SC_807,2024-07-25,22:45:00,344.61,199,active
SH_3062,MV_2200,TH_325,SC_647,2023-04-09,16:30:00,150.63,81,active
SH_3063,MV_6394,TH_344,SC_893,2023-02-06,10:30:00,175.71,174,active
SH_3064,MV_7005,TH_240,SC_524,2025-09-20,20:30:00,226.02,194,active
SH_3065,MV_9335,TH_473,SC_137,2023-01-27,16:15:00,454.22,112,active
SH_3067,MV_9331,TH_340,SC_502,2025-06-24,14:00:00,421.45,135,active
SH_3068,MV_2855,TH_17,SC_332,2025-08-11,18:30:00,285.0,167,active
SH_3069,MV_8376,TH_282,SC_612,2024-06-24,12:30:00,211.26,74,active
SH_3070,MV_1268,TH_457,SC_722,2025-01-02,13:45:00,311.17,180,active
SH_3072,MV_1544,TH_102,SC_997,2024-02-24,18:15:00,459.59,108,active
SH_3073,MV_4353,TH_205,SC_845,2024-06-12,14:30:00,181.1,180,active
SH_3074,MV_7299,TH_103,SC_774,2025-08-26,19:00:00,151.2,115,active
SH_3075,MV_8048,TH_37,SC_454,2023-09-08,12:00:00,467.7,191,active
SH_3076,MV_1676,TH_58,SC_110,2024-01-05,18:00:00,350.99,135,active
SH_3077,MV_461,TH_315,SC_876,2024-07-21,18:45:00,313.31,142,active
SH_3078,MV_9101,TH_271,SC_262,2023-03-06,22:00:00,272.86,137,active
SH_3079,MV_9640,TH_369,SC_31,2024-01-01,11:15:00,176.82,132,active
SH_3080,MV_9165,TH_369,SC_990,2023-04-27,18:45:00,389.33,77,active
SH_3081,MV_3410,TH_335,SC_672,2024-10-11,16:00:00,397.01,97,active
SH_3082,MV_1505,TH_75,SC_127,2023-06-16,15:00:00,398.7,62,active
SH_3083,MV_4110,TH_182,SC_123,2023-04-19,17:15:00,162.14,108,active
SH_3084,MV_3469,TH_202,SC_371,2023-08-04,22:45:00,232.44,92,active
SH_3085,MV_4584,TH_292,SC_412,2023-02-12,11:45:00,325.42,94,active
SH_3086,MV_1160,TH_201,SC_85,2024-04-13,22:00:00,432.72,132,active
SH_3087,MV_5411,TH_31,SC_95,2023-05-23,22:00:00,413.89,53,active
SH_3088,MV_3523,TH_249,SC_501,2025-04-02,21:00:00,455.03,131,active
SH_3089,MV_2770,TH_332,SC_613,2024-10-18,16:00:00,491.71,107,active
SH_3090,MV_7323,TH_349,SC_790,2024-12-06,20:30:00,168.09,176,active
SH_3092,MV_6616,TH_436,SC_844,2025-10-15,19:00:00,360.11,64,active
SH_3094,MV_8796,TH_84,SC_512,2025-05-19,21:45:00,174.14,97,active
SH_3095,MV_7147,TH_60,SC_703,2023-11-02,19:45:00,312.13,94,active
SH_3096,MV_4314,TH_169,SC_780,2024-08-09,16:30:00,482.32,156,active
SH_3097,MV_8065,TH_233,SC_302,2025-08-12,18:00:00,245.36,104,active
SH_3098,MV_4296,TH_422,SC_808,2024-04-13,21:00:00,479.11,85,active
SH_3099,MV_410,TH_275,SC_715,2025-10-13,18:00:00,260.69,79,active
SH_3100,MV_2419,TH_113,SC_47,2023-10-16,22:00:00,370.41,87,active
SH_3101,MV_1861,TH_247,SC_414,2025-07-30,19:45:00,236.21,158,active
SH_3102,MV_4736,TH_86,SC_98,2024-09-13,17:45:00,394.54,59,active
SH_3103,MV_3556,TH_377,SC_493,2023-09-02,18:00:00,411.5,79,active
SH_3104,MV_2136,TH_324,SC_201,2023-02-05,12:30:00,232.37,107,active
SH_3105,MV_2649,TH_368,SC_469,2023-10-02,11:15:00,159.27,80,active
SH_3106,MV_8913,TH_97,SC_782,2024-11-20,14:30:00,351.83,124,active
SH_3108,MV_7749,TH_53,SC_121,2024-02-19,11:30:00,364.82,133,active
SH_3109,MV_121,TH_400,SC_257,2025-12-29,20:30:00,469.23,171,active
SH_3110,MV_1239,TH_381,SC_996,2023-11-14,12:00:00,479.22,104,active
SH_3111,MV_6349,TH_405,SC_149,2024-06-14,10:45:00,374.21,132,active
SH_3112,MV_9480,TH_164,SC_106,2024-01-11,21:15:00,347.17,181,active
SH_3113,MV_4874,TH_495,SC_159,2025-05-08,21:30:00,419.6,137,active
SH_3114,MV_4490,TH_196,SC_677,2025-04-26,15:45:00,331.12,173,active
SH_3115,MV_9225,TH_499,SC_699,2025-04-06,20:30:00,452.2,121,active
SH_3116,MV_5329,TH_302,SC_703,2024-07-01,16:15:00,298.51,118,active
SH_3117,MV_1847,TH_20,SC_397,2024-11-21,12:00:00,345.46,199,active
SH_3118,MV_9600,TH_73,SC_448,2025-06-12,10:45:00,271.7,62,active
SH_3119,MV_6919,TH_14,SC_940,2025-09-03,11:30:00,314.53,116,active
SH_3120,MV_8159,TH_156,SC_692,2025-05-02,12:00:00,381.83,76,active
SH_3121,MV_8116,TH_60,SC_896,2024-04-10,11:45:00,312.56,146,active
SH_3122,MV_3879,TH_104,SC_60,2023-12-08,15:30:00,439.38,102,active
SH_3124,MV_9206,TH_467,SC_653,2024-11-25,11:30:00,408.26,104,active
SH_3125,MV_6900,TH_153,SC_650,2023-06-11,11:45:00,232.87,139,active
SH_3126,MV_155,TH_125,SC_42,2024-06-07,14:30:00,162.11,190,active
SH_3127,MV_9940,TH_169,SC_511,2023-12-04,10:00:00,323.3,170,active
SH_3128,MV_4978,TH_423,SC_625,2023-08-11,18:45:00,273.26,172,active
SH_3129,MV_7758,TH_499,SC_765,2024-11-26,14:30:00,259.62,114,active
SH_3130,MV_50,TH_107,SC_650,2023-06-12,22:45:00,445.96,177,active
SH_3131,MV_1849,TH_61,SC_957,2023-02-01,17:45:00,445.91,60,active
SH_3132,MV_2569,TH_356,SC_151,2024-08-14,22:45:00,338.31,83,active
SH_3133,MV_4666,TH_258,SC_481,2023-05-18,21:45:00,394.67,118,active
SH_3134,MV_1470,TH_256,SC_317,2024-02-18,12:30:00,355.24,185,active
SH_3136,MV_6991,TH_486,SC_845,2023-09-27,11:00:00,358.86,57,active
SH_3137,MV_3966,TH_303,SC_759,2023-05-11,17:30:00,253.64,57,active
SH_3138,MV_6537,TH_372,SC_321,2025-10-10,17:45:00,212.12,145,active
SH_3139,MV_5544,TH_441,SC_73,2025-06-06,10:00:00,230.71,194,active
SH_3140,MV_672,TH_78,SC_361,2024-06-28,19:45:00,273.59,163,active
SH_3141,MV_5775,TH_218,SC_292,2024-07-02,20:45:00,352.77,158,active
SH_3142,MV_7316,TH_95,SC_866,2023-10-14,15:00:00,368.31,156,active
SH_3143,MV_1339,TH_206,SC_135,2025-08-18,11:30:00,185.15,112,active
SH_3144,MV_210,TH_117,SC_906,2025-11-29,12:15:00,328.96,134,active
SH_3145,MV_8007,TH_96,SC_973,2024-03-26,21:15:00,468.83,93,active
SH_3146,MV_4467,TH_294,SC_989,2023-09-22,17:00:00,491.08,123,active
SH_3147,MV_9916,TH_199,SC_856,2023-08-04,17:45:00,166.29,150,active
SH_3148,MV_2597,TH_382,SC_264,2023-11-04,21:15:00,273.18,159,active
SH_3149,MV_2032,TH_171,SC_186,2023-01-31,21:15:00,411.9,182,active
SH_3150,MV_6124,TH_412,SC_109,2023-04-09,21:15:00,420.96,146,active
SH_3151,MV_8151,TH_480,SC_711,2023-09-08,15:15:00,484.5,152,active
SH_3152,MV_1384,TH_497,SC_487,2025-10-17,16:15:00,220.24,98,active
SH_3153,MV_4347,TH_428,SC_973,2023-10-06,11:30:00,159.33,60,active
SH_3154,MV_5402,TH_243,SC_196,2023-01-19,16:15:00,371.91,131,active
SH_3155,MV_844,TH_112,SC_965,2023-11-28,13:00:00,384.69,124,active
SH_3156,MV_4106,TH_418,SC_512,2025-03-27,20:30:00,235.34,57,active
SH_3157,MV_2045,TH_230,SC_614,2024-01-25,13:30:00,387.14,149,active
SH_3158,MV_7852,TH_247,SC_718,2023-08-24,19:45:00,481.89,168,active
SH_3161,MV_3422,TH_332,SC_558,2024-07-05,18:15:00,307.97,88,active
SH_3162,MV_8540,TH_325,SC_822,2025-10-08,16:45:00,477.02,107,active
SH_3164,MV_6774,TH_320,SC_268,2023-02-08,20:45:00,317.13,157,active
SH_3165,MV_320,TH_127,SC_610,2025-01-13,10:15:00,175.71,189,active
SH_3166,MV_560,TH_99,SC_494,2024-06-26,21:15:00,450.63,184,active
SH_3168,MV_9151,TH_214,SC_240,2023-10-13,17:45:00,309.01,185,active
SH_3169,MV_9646,TH_258,SC_820,2024-02-21,20:30:00,489.84,153,active
SH_3171,MV_8693,TH_316,SC_297,2024-02-29,15:15:00,319.4,51,active
SH_3172,MV_4217,TH_12,SC_212,2024-06-09,15:15:00,484.9,114,active
SH_3173,MV_9474,TH_428,SC_726,2024-02-10,20:15:00,469.94,129,active
SH_3174,MV_3919,TH_407,SC_912,2023-05-18,20:15:00,287.82,93,active
SH_3176,MV_4438,TH_448,SC_619,2025-09-04,18:30:00,431.46,186,active
SH_3177,MV_4709,TH_306,SC_755,2023-02-16,18:30:00,380.25,112,active
SH_3178,MV_5619,TH_487,SC_139,2025-09-12,17:30:00,200.37,159,active
SH_3180,MV_7030,TH_376,SC_865,2023-06-18,10:15:00,424.54,87,active
SH_3181,MV_7169,TH_458,SC_884,2024-05-13,20:45:00,355.76,85,active
SH_3182,MV_5995,TH_136,SC_607,2024-12-07,10:45:00,190.7,107,active
SH_3183,MV_3955,TH_275,SC_794,2024-02-26,20:45:00,432.68,175,active
SH_3184,MV_7032,TH_167,SC_654,2023-12-02,16:30:00,378.9,93,active
SH_3185,MV_5087,TH_434,SC_538,2025-03-27,12:30:00,274.24,54,active
SH_3186,MV_8280,TH_222,SC_39,2024-10-22,21:30:00,453.4,154,active
SH_3187,MV_6151,TH_249,SC_256,2023-05-08,22:45:00,170.6,163,active
SH_3188,MV_7008,TH_493,SC_639,2023-06-05,11:45:00,199.91,52,active
SH_3189,MV_4313,TH_491,SC_89,2024-09-25,21:30:00,162.57,84,active
SH_3190,MV_2094,TH_318,SC_978,2023-06-30,17:00:00,489.72,111,active
SH_3191,MV_6034,TH_416,SC_729,2023-01-12,17:15:00,313.45,110,active
SH_3192,MV_3470,TH_420,SC_130,2024-03-01,15:30:00,355.28,144,active
SH_3193,MV_5510,TH_147,SC_928,2025-03-06,22:45:00,251.19,84,active
SH_3194,MV_2749,TH_95,SC_603,2025-01-10,16:30:00,494.55,177,active
SH_3195,MV_3075,TH_245,SC_121,2025-06-18,18:45:00,330.87,164,active
SH_3196,MV_5384,TH_478,SC_319,2023-05-01,10:30:00,221.29,121,active
SH_3197,MV_3082,TH_261,SC_688,2023-09-14,12:45:00,494.77,184,active
SH_3198,MV_8252,TH_155,SC_752,2025-12-04,13:00:00,317.59,178,active
SH_3199,MV_379,TH_472,SC_587,2025-03-24,13:00:00,191.83,114,active
SH_3200,MV_1062,TH_174,SC_675,2023-10-14,13:45:00,307.86,157,active
SH_3201,MV_4673,TH_385,SC_941,2023-12-26,12:45:00,444.93,128,active
SH_3202,MV_1043,TH_95,SC_808,2023-07-05,19:15:00,285.11,83,active
SH_3203,MV_406,TH_305,SC_786,2024-05-20,15:45:00,326.11,127,active
SH_3204,MV_966,TH_400,SC_66,2024-08-31,17:00:00,377.07,109,active
SH_3205,MV_2784,TH_304,SC_131,2024-05-10,21:00:00,489.89,163,active
SH_3206,MV_3948,TH_106,SC_440,2023-05-03,22:30:00,330.01,98,active
SH_3207,MV_9220,TH_483,SC_103,2023-06-25,19:15:00,444.87,109,active
SH_3208,MV_3155,TH_416,SC_350,2024-05-01,10:30:00,364.06,63,active
SH_3209,MV_734,TH_437,SC_740,2024-03-01,21:45:00,162.96,74,active
SH_3210,MV_6722,TH_130,SC_640,2024-11-29,15:15:00,304.62,179,active
SH_3211,MV_5614,TH_47,SC_588,2023-10-27,22:00:00,453.75,103,active
SH_3212,MV_3181,TH_452,SC_74,2023-10-11,19:15:00,357.72,132,active
SH_3213,MV_9410,TH_184,SC_567,2023-01-13,12:45:00,441.09,140,active
SH_3214,MV_8170,TH_146,SC_182,2024-07-16,22:15:00,404.2,145,active
SH_3215,MV_186,TH_229,SC_38,2023-01-15,10:00:00,324.17,125,active
SH_3216,MV_3591,TH_26,SC_82,2023-04-13,16:45:00,250.45,98,active
SH_3217,MV_5212,TH_230,SC_103,2023-05-26,13:15:00,480.36,56,active
SH_3218,MV_3674,TH_172,SC_967,2024-06-05,10:15:00,378.86,102,active
SH_3219,MV_7964,TH_493,SC_542,2025-12-09,11:15:00,497.8,146,active
SH_3220,MV_355,TH_3,SC_904,2025-02-25,13:45:00,191.4,140,active
SH_3221,MV_3646,TH_329,SC_714,2024-03-29,11:00:00,176.8,194,active
SH_3223,MV_3909,TH_334,SC_143,2023-04-05,15:30:00,467.79,132,active
SH_3224,MV_2161,TH_369,SC_627,2025-07-08,13:15:00,460.98,176,active
SH_3225,MV_4533,TH_375,SC_579,2023-07-15,15:15:00,481.57,88,active
SH_3226,MV_4365,TH_247,SC_900,2024-06-04,20:00:00,194.91,188,active
SH_3227,MV_7696,TH_373,SC_875,2023-04-04,17:00:00,379.36,160,active
SH_3228,MV_4337,TH_335,SC_491,2024-09-26,10:30:00,205.02,69,active
SH_3229,MV_3947,TH_415,SC_139,2023-04-13,18:45:00,198.61,180,active
SH_3230,MV_8921,TH_52,SC_180,2025-09-15,12:15:00,388.05,87,active
SH_3232,MV_7887,TH_241,SC_942,2025-03-01,15:45:00,333.42,72,active
SH_3233,MV_899,TH_104,SC_915,2025-12-12,19:15:00,199.9,196,active
SH_3234,MV_4691,TH_293,SC_999,2023-05-31,14:45:00,184.65,109,active
SH_3235,MV_1523,TH_379,SC_619,2024-10-01,21:00:00,423.05,64,active
SH_3237,MV_5035,TH_168,SC_235,2025-10-05,12:00:00,392.35,138,active
SH_3238,MV_4079,TH_130,SC_881,2023-01-14,17:15:00,489.87,117,active
SH_3239,MV_3695,TH_248,SC_537,2024-12-05,13:00:00,173.66,103,active
SH_3240,MV_5569,TH_297,SC_811,2023-02-27,19:15:00,417.87,95,active
SH_3241,MV_6434,TH_125,SC_703,2025-07-07,18:15:00,420.76,75,active
SH_3242,MV_988,TH_378,SC_386,2025-12-01,20:15:00,453.56,161,active
SH_3243,MV_9571,TH_105,SC_613,2024-07-20,22:15:00,234.41,187,active
SH_3244,MV_828,TH_203,SC_268,2023-12-17,11:45:00,159.06,151,active
SH_3245,MV_9949,TH_377,SC_943,2024-06-16,22:15:00,340.85,161,active
SH_3246,MV_4345,TH_113,SC_299,2024-06-08,16:00:00,217.57,82,active
SH_3248,MV_1851,TH_353,SC_802,2025-04-28,19:00:00,191.67,192,active
SH_3249,MV_149,TH_38,SC_932,2024-09-13,18:30:00,199.93,157,active
SH_3250,MV_699,TH_70,SC_36,2023-07-05,15:30:00,454.61,110,active
SH_3251,MV_6645,TH_250,SC_248,2024-07-09,11:45:00,380.04,104,active
SH_3252,MV_8665,TH_467,SC_934,2025-07-23,15:00:00,283.62,77,active
SH_3253,MV_574,TH_238,SC_822,2024-12-24,16:00:00,172.01,120,active
SH_3254,MV_1347,TH_294,SC_125,2024-06-03,10:30:00,346.99,182,active
SH_3255,MV_706,TH_181,SC_19,2025-09-30,18:45:00,297.75,113,active
SH_3256,MV_3836,TH_295,SC_363,2025-10-23,20:00:00,365.0,96,active
SH_3257,MV_2658,TH_355,SC_142,2023-09-19,13:45:00,473.06,139,active
SH_3258,MV_5090,TH_440,SC_891,2023-01-18,19:00:00,231.87,53,active
SH_3259,MV_8891,TH_209,SC_451,2024-10-13,16:45:00,238.64,144,active
SH_3260,MV_3816,TH_115,SC_903,2025-11-04,18:45:00,482.51,97,active
SH_3261,MV_1850,TH_313,SC_795,2023-05-28,10:15:00,366.27,118,active
SH_3262,MV_5697,TH_262,SC_286,2025-05-15,17:15:00,256.28,81,active
SH_3263,MV_5127,TH_121,SC_933,2025-03-30,17:15:00,193.25,158,active
SH_3264,MV_7051,TH_153,SC_999,2023-12-09,22:15:00,455.17,103,active
SH_3265,MV_889,TH_331,SC_616,2023-09-04,15:45:00,239.87,170,active
SH_3266,MV_8710,TH_111,SC_803,2025-10-26,10:00:00,381.93,173,active
SH_3267,MV_9349,TH_458,SC_744,2024-01-10,16:15:00,436.3,90,active
SH_3268,MV_2852,TH_25,SC_187,2025-12-29,13:45:00,406.57,159,active
SH_3269,MV_6107,TH_23,SC_501,2025-06-21,18:00:00,267.83,121,active
SH_3270,MV_9496,TH_211,SC_783,2024-09-26,21:45:00,407.38,118,active
SH_3271,MV_7733,TH_158,SC_130,2024-04-11,15:30:00,439.59,54,active
SH_3273,MV_3098,TH_444,SC_178,2023-05-07,20:30:00,417.33,104,active
SH_3274,MV_6938,TH_396,SC_233,2025-01-23,12:15:00,375.59,161,active
SH_3277,MV_8942,TH_441,SC_761,2025-01-07,20:30:00,435.15,113,active
SH_3278,MV_1633,TH_70,SC_873,2024-09-16,16:45:00,228.51,92,active
SH_3279,MV_3278,TH_309,SC_647,2024-01-10,19:45:00,316.07,178,active
SH_3280,MV_1273,TH_326,SC_376,2023-02-01,15:45:00,174.51,115,active
SH_3281,MV_2842,TH_344,SC_206,2025-05-01,11:45:00,277.55,175,active
SH_3282,MV_8230,TH_138,SC_101,2024-04-03,21:45:00,486.92,82,active
SH_3283,MV_6694,TH_46,SC_480,2025-03-22,17:00:00,162.23,117,active
SH_3284,MV_2345,TH_161,SC_282,2024-03-13,15:15:00,491.93,52,active
SH_3285,MV_9787,TH_429,SC_673,2024-04-16,17:30:00,165.06,183,active
SH_3286,MV_6658,TH_264,SC_298,2023-01-11,17:30:00,186.9,72,active
SH_3288,MV_9836,TH_266,SC_270,2023-05-09,19:45:00,346.92,103,active
SH_3289,MV_8392,TH_312,SC_334,2023-05-15,11:00:00,209.5,125,active
SH_3290,MV_8898,TH_182,SC_933,2024-06-27,19:30:00,222.07,174,active
SH_3291,MV_7484,TH_294,SC_74,2023-01-17,13:30:00,249.52,179,active
SH_3292,MV_2371,TH_159,SC_842,2025-06-07,14:45:00,470.88,143,active
SH_3293,MV_7265,TH_173,SC_993,2024-07-31,22:45:00,339.35,105,active
SH_3294,MV_9099,TH_479,SC_505,2024-03-05,17:15:00,389.2,113,active
SH_3295,MV_6163,TH_376,SC_792,2024-02-29,13:45:00,300.33,149,active
SH_3296,MV_4965,TH_43,SC_772,2024-01-22,16:15:00,436.26,75,active
SH_3297,MV_5547,TH_160,SC_255,2023-12-17,21:45:00,428.45,142,active
SH_3298,MV_8655,TH_58,SC_44,2024-07-08,10:30:00,342.84,194,active
SH_3299,MV_7046,TH_126,SC_51,2025-09-15,20:30:00,475.75,172,active
SH_3300,MV_5443,TH_401,SC_821,2024-06-29,11:00:00,260.96,94,active
SH_3301,MV_1744,TH_293,SC_348,2024-03-30,11:00:00,299.26,194,active
SH_3302,MV_7408,TH_373,SC_995,2025-01-15,19:45:00,429.46,102,active
SH_3303,MV_2426,TH_303,SC_639,2023-02-08,20:30:00,262.32,181,active
SH_3304,MV_3165,TH_119,SC_127,2025-01-25,17:30:00,235.48,161,active
SH_3305,MV_9923,TH_490,SC_916,2024-11-05,14:00:00,345.84,174,active
SH_3307,MV_6114,TH_201,SC_645,2023-09-04,10:45:00,350.73,196,active
SH_3308,MV_8805,TH_6,SC_714,2024-04-22,11:00:00,208.45,114,active
SH_3309,MV_2209,TH_204,SC_578,2024-04-15,20:00:00,354.97,140,active
SH_3310,MV_8291,TH_485,SC_366,2023-05-14,19:30:00,323.87,80,active
SH_3311,MV_7977,TH_365,SC_778,2024-08-26,17:00:00,265.86,158,active
SH_3312,MV_1848,TH_98,SC_53,2024-07-21,16:00:00,448.05,163,active
SH_3313,MV_4852,TH_115,SC_419,2024-02-05,22:45:00,271.82,188,active
SH_3314,MV_9478,TH_494,SC_762,2024-03-13,20:45:00,429.99,136,active
SH_3315,MV_5580,TH_338,SC_298,2025-03-08,22:30:00,435.18,171,active
SH_3316,MV_590,TH_202,SC_545,2023-11-13,17:15:00,452.52,150,active
SH_3317,MV_1764,TH_258,SC_205,2023-06-26,22:45:00,352.49,97,active
SH_3318,MV_3651,TH_252,SC_387,2023-06-24,14:45:00,364.15,77,active
SH_3319,MV_8993,TH_321,SC_564,2025-08-12,21:45:00,434.0,129,active
SH_3320,MV_1792,TH_22,SC_673,2025-03-30,19:30:00,201.32,88,active
SH_3322,MV_4897,TH_292,SC_181,2023-01-26,16:00:00,285.63,68,active
SH_3323,MV_6457,TH_66,SC_736,2024-04-21,19:45:00,178.22,119,active
SH_3324,MV_5786,TH_364,SC_171,2023-08-06,12:30:00,260.34,124,active
SH_3325,MV_3917,TH_432,SC_360,2023-05-02,21:00:00,156.74,120,active
SH_3326,MV_8596,TH_112,SC_356,2025-07-20,16:00:00,243.01,95,active
SH_3327,MV_6784,TH_276,SC_920,2023-09-29,13:30:00,188.37,136,active
SH_3328,MV_2948,TH_327,SC_540,2025-01-11,17:15:00,431.33,170,active
SH_3329,MV_3447,TH_475,SC_596,2023-02-13,16:15:00,247.73,195,active
SH_3331,MV_302,TH_156,SC_309,2024-07-31,19:00:00,380.44,76,active
SH_3332,MV_6257,TH_449,SC_182,2025-06-15,11:45:00,452.0,194,active
SH_3333,MV_7296,TH_393,SC_147,2024-01-06,21:15:00,471.16,105,active
SH_3334,MV_7895,TH_486,SC_443,2023-06-21,10:45:00,156.45,65,active
SH_3336,MV_4658,TH_496,SC_121,2025-03-14,22:30:00,367.09,50,active
SH_3337,MV_9536,TH_180,SC_671,2024-04-03,12:45:00,340.17,182,active
SH_3338,MV_5486,TH_176,SC_736,2023-11-09,18:45:00,193.58,148,active
SH_3339,MV_4158,TH_466,SC_868,2025-03-23,14:15:00,266.52,71,active
SH_3340,MV_758,TH_316,SC_836,2023-06-08,20:00:00,285.81,125,active
SH_3341,MV_2951,TH_280,SC_809,2023-05-25,15:15:00,487.44,141,active
SH_3344,MV_2044,TH_355,SC_83,2023-05-01,11:30:00,215.28,107,active
SH_3345,MV_6017,TH_66,SC_672,2023-09-29,16:15:00,401.66,167,active
SH_3346,MV_2003,TH_289,SC_321,2024-05-23,22:15:00,348.4,91,active
SH_3348,MV_7132,TH_37,SC_517,2024-07-06,14:00:00,409.26,84,active
SH_3349,MV_9575,TH_106,SC_407,2023-12-09,19:15:00,318.67,155,active
SH_3350,MV_8774,TH_423,SC_493,2025-06-10,13:30:00,458.2,120,active
SH_3351,MV_1942,TH_267,SC_426,2024-09-30,11:15:00,486.53,126,active
SH_3352,MV_9673,TH_243,SC_943,2024-01-28,13:30:00,326.84,118,active
SH_3353,MV_1371,TH_60,SC_774,2023-05-06,21:45:00,487.27,198,active
SH_3354,MV_4426,TH_302,SC_88,2023-03-27,20:45:00,463.22,181,active
SH_3356,MV_8236,TH_338,SC_286,2024-12-17,14:15:00,380.27,137,active
SH_3357,MV_520,TH_19,SC_108,2024-06-24,17:30:00,239.75,189,active
SH_3358,MV_8835,TH_371,SC_460,2025-06-28,14:45:00,441.65,139,active
SH_3359,MV_3706,TH_450,SC_643,2025-08-16,12:45:00,496.08,80,active
SH_3360,MV_5922,TH_3,SC_74,2025-04-05,20:30:00,320.81,126,active
SH_3361,MV_5533,TH_265,SC_956,2025-07-01,21:00:00,190.69,153,active
SH_3362,MV_3485,TH_104,SC_210,2024-10-30,10:30:00,453.94,178,active
SH_3363,MV_7516,TH_441,SC_706,2024-09-24,11:30:00,280.1,196,active
SH_3364,MV_7988,TH_144,SC_869,2025-05-07,22:15:00,434.66,179,active
SH_3365,MV_3220,TH_103,SC_412,2024-11-03,16:00:00,273.0,59,active
SH_3366,MV_3062,TH_121,SC_703,2025-02-23,10:45:00,270.87,126,active
SH_3368,MV_4958,TH_300,SC_855,2024-01-10,10:30:00,482.19,145,active
SH_3369,MV_7866,TH_442,SC_753,2025-08-09,10:00:00,396.14,171,active
SH_3370,MV_8826,TH_15,SC_856,2023-01-04,17:15:00,359.88,175,active
SH_3371,MV_6693,TH_349,SC_636,2025-10-31,10:30:00,384.23,113,active
SH_3372,MV_6358,TH_471,SC_237,2023-12-04,13:45:00,482.01,98,active
SH_3373,MV_1697,TH_326,SC_871,2023-11-01,17:15:00,266.19,131,active
SH_3374,MV_9306,TH_230,SC_354,2023-10-21,17:00:00,378.77,68,active
SH_3375,MV_5595,TH_23,SC_203,2025-01-02,22:15:00,296.91,191,active
SH_3376,MV_8667,TH_342,SC_73,2023-06-06,16:15:00,239.7,135,active
SH_3377,MV_5339,TH_267,SC_646,2024-02-26,20:30:00,405.37,158,active
SH_3378,MV_7019,TH_278,SC_654,2023-10-02,14:45:00,344.3,176,active
SH_3379,MV_3602,TH_383,SC_872,2025-04-02,11:00:00,495.74,64,active
SH_3380,MV_4632,TH_176,SC_440,2024-01-08,12:00:00,185.71,126,active
SH_3381,MV_3218,TH_317,SC_470,2024-06-21,22:00:00,305.93,50,active
SH_3382,MV_3670,TH_458,SC_250,2025-12-03,11:30:00,417.05,114,active
SH_3383,MV_4666,TH_447,SC_529,2023-08-26,19:30:00,437.92,170,active
SH_3384,MV_678,TH_348,SC_403,2025-07-14,22:45:00,272.14,96,active
SH_3385,MV_9592,TH_156,SC_95,2023-11-17,11:45:00,158.92,171,active
SH_3386,MV_2208,TH_477,SC_135,2024-11-16,22:45:00,428.06,132,active
SH_3387,MV_7772,TH_333,SC_706,2023-01-25,19:30:00,262.88,136,active
SH_3388,MV_5266,TH_201,SC_875,2023-12-06,18:45:00,276.45,93,active
SH_3389,MV_4431,TH_474,SC_785,2023-11-05,19:45:00,441.21,162,active
SH_3390,MV_4423,TH_271,SC_948,2024-05-04,16:15:00,270.82,116,active
SH_3391,MV_6057,TH_342,SC_193,2024-07-01,14:30:00,431.95,176,active
SH_3392,MV_6363,TH_265,SC_379,2025-02-10,22:45:00,379.27,143,active
SH_3393,MV_1143,TH_196,SC_671,2025-01-25,22:45:00,207.76,169,active
SH_3394,MV_9426,TH_493,SC_373,2023-09-10,20:00:00,457.17,63,active
SH_3395,MV_2925,TH_56,SC_810,2025-10-28,15:45:00,333.91,119,active
SH_3396,MV_408,TH_262,SC_786,2024-10-15,12:00:00,490.0,174,active
SH_3397,MV_3354,TH_318,SC_993,2025-02-18,10:00:00,197.81,193,active
SH_3398,MV_2858,TH_1,SC_220,2023-04-29,16:00:00,382.52,167,active
SH_3399,MV_7616,TH_219,SC_491,2024-02-27,10:30:00,231.21,118,active
SH_3401,MV_8433,TH_344,SC_201,2023-06-14,14:15:00,480.88,183,active
