theater_id,brand_id,name,location,city,state
TH_3072,BR_5,PVR Cinemas,Kota 484,Kota,Rajasthan
TH_3073,BR_1,Carnival Cinemas,Patiala 43,Patiala,Punjab
TH_3074,BR_4,Miraj Cinemas,Meerut 93,Meerut,Uttar Pradesh
TH_3075,BR_2,Cinepolis,Bhopal 383,Bhopal,Madhya Pradesh
TH_3076,BR_6,Wave Cinemas,Indore 22,Indore,Madhya Pradesh
TH_3077,BR_5,PVR Cinemas,Mangalore 51,Mangalore,Karnataka
TH_3078,BR_4,Miraj Cinemas,Ujjain 453,Ujjain,Madhya Pradesh
TH_3079,BR_5,PVR Cinemas,Bhagalpur 57,Bhagalpur,Bihar
TH_3080,BR_3,INOX,Jabalpur 398,Jabalpur,Madhya Pradesh
TH_3081,BR_3,INOX,Bhagalpur 42,Bhagalpur,Bihar
TH_3082,BR_5,PVR Cinemas,Hubli 287,Hubli,Karnataka
TH_3083,BR_2,Cinepolis,Bangalore 426,Bangalore,Karnataka
TH_3084,BR_2,Cinepolis,Patna 414,Patna,Bihar
TH_3085,BR_3,INOX,Hubli 77,Hubli,Karnataka
TH_3086,BR_2,Cinepolis,Meerut 231,Meerut,Uttar Pradesh
TH_3087,BR_6,Wave Cinemas,Siliguri 198,Siliguri,West Bengal
TH_3088,BR_3,INOX,Siliguri 225,Siliguri,West Bengal
TH_3089,BR_4,Miraj Cinemas,Rajkot 476,Rajkot,Gujarat
TH_3090,BR_3,INOX,Howrah 5,Howrah,West Bengal
TH_3091,BR_4,Miraj Cinemas,Rajkot 132,Rajkot,Gujarat
TH_3092,BR_2,Cinepolis,Nagpur 484,Nagpur,Maharashtra
TH_3093,BR_1,Carnival Cinemas,Varanasi 173,Varanasi,Uttar Pradesh
TH_3094,BR_5,PVR Cinemas,Rajkot 448,Rajkot,Gujarat
TH_3095,BR_1,Carnival Cinemas,Kota 362,Kota,Rajasthan
TH_3096,BR_1,Carnival Cinemas,Udaipur 148,Udaipur,Rajasthan
TH_3097,BR_3,INOX,Surat 182,Surat,Gujarat
TH_3098,BR_6,Wave Cinemas,Jalandhar 321,Jalandhar,Punjab
TH_3099,BR_6,Wave Cinemas,Jodhpur 495,Jodhpur,Rajasthan
TH_3100,BR_3,INOX,Varanasi 355,Varanasi,Uttar Pradesh
TH_3101,BR_6,Wave Cinemas,Meerut 424,Meerut,Uttar Pradesh
TH_3102,BR_4,Miraj Cinemas,Thane 420,Thane,Maharashtra
TH_3103,BR_3,INOX,Belgaum 465,Belgaum,Karnataka
TH_3104,BR_1,Carnival Cinemas,Kanpur 161,Kanpur,Uttar Pradesh
TH_3105,BR_4,Miraj Cinemas,Muzaffarpur 340,Muzaffarpur,Bihar
TH_3106,BR_1,Carnival Cinemas,Belgaum 406,Belgaum,Karnataka
TH_3107,BR_6,Wave Cinemas,Ujjain 399,Ujjain,Madhya Pradesh
TH_3108,BR_6,Wave Cinemas,Pune 128,Pune,Maharashtra
TH_3109,BR_4,Miraj Cinemas,Bangalore 160,Bangalore,Karnataka
TH_3110,BR_5,PVR Cinemas,Belgaum 70,Belgaum,Karnataka
TH_3111,BR_3,INOX,Ludhiana 123,Ludhiana,Punjab
TH_3112,BR_6,Wave Cinemas,Bangalore 103,Bangalore,Karnataka
TH_3113,BR_1,Carnival Cinemas,Varanasi 252,Varanasi,Uttar Pradesh
TH_3114,BR_2,Cinepolis,Howrah 318,Howrah,West Bengal
TH_3115,BR_2,Cinepolis,Hubli 276,Hubli,Karnataka
TH_3116,BR_4,Miraj Cinemas,Surat 330,Surat,Gujarat
TH_3117,BR_4,Miraj Cinemas,Siliguri 201,Siliguri,West Bengal
TH_3118,BR_6,Wave Cinemas,Patiala 378,Patiala,Punjab
TH_3119,BR_4,Miraj Cinemas,Madurai 135,Madurai,Tamil Nadu
TH_3120,BR_1,Carnival Cinemas,Indore 475,Indore,Madhya Pradesh
TH_3121,BR_4,Miraj Cinemas,Bangalore 134,Bangalore,Karnataka
TH_3122,BR_4,Miraj Cinemas,Meerut 398,Meerut,Uttar Pradesh
TH_3123,BR_3,INOX,Jodhpur 441,Jodhpur,Rajasthan
TH_3124,BR_4,Miraj Cinemas,Ajmer 372,Ajmer,Rajasthan
TH_3125,BR_2,Cinepolis,Kanpur 127,Kanpur,Uttar Pradesh
TH_3126,BR_3,INOX,Varanasi 466,Varanasi,Uttar Pradesh
TH_3127,BR_1,Carnival Cinemas,Chennai 136,Chennai,Tamil Nadu
TH_3128,BR_5,PVR Cinemas,Vadodara 181,Vadodara,Gujarat
TH_3129,BR_5,PVR Cinemas,Bhavnagar 492,Bhavnagar,Gujarat
TH_3130,BR_4,Miraj Cinemas,Asansol 23,Asansol,West Bengal
TH_3131,BR_4,Miraj Cinemas,Indore 458,Indore,Madhya Pradesh
TH_3132,BR_2,Cinepolis,Thane 63,Thane,Maharashtra
TH_3133,BR_2,Cinepolis,Jabalpur 72,Jabalpur,Madhya Pradesh
TH_3134,BR_1,Carnival Cinemas,Pune 425,Pune,Maharashtra
TH_3135,BR_5,PVR Cinemas,Asansol 286,Asansol,West Bengal
TH_3136,BR_2,Cinepolis,Kota 96,Kota,Rajasthan
TH_3137,BR_3,INOX,Chennai 74,Chennai,Tamil Nadu
TH_3138,BR_4,Miraj Cinemas,Salem 14,Salem,Tamil Nadu
TH_3139,BR_6,Wave Cinemas,Kanpur 423,Kanpur,Uttar Pradesh
TH_3140,BR_4,Miraj Cinemas,Agra 319,Agra,Uttar Pradesh
TH_3141,BR_1,Carnival Cinemas,Chennai 399,Chennai,Tamil Nadu
TH_3142,BR_6,Wave Cinemas,Surat 480,Surat,Gujarat
TH_3143,BR_1,Carnival Cinemas,Asansol 69,Asansol,West Bengal
TH_3144,BR_5,PVR Cinemas,Jaipur 498,Jaipur,Rajasthan
TH_3145,BR_4,Miraj Cinemas,Udaipur 336,Udaipur,Rajasthan
TH_3146,BR_4,Miraj Cinemas,Bhagalpur 484,Bhagalpur,Bihar
TH_3147,BR_1,Carnival Cinemas,Kanpur 202,Kanpur,Uttar Pradesh
TH_3148,BR_6,Wave Cinemas,Mangalore 365,Mangalore,Karnataka
TH_3149,BR_1,Carnival Cinemas,Kolkata 467,Kolkata,West Bengal
TH_3150,BR_3,INOX,Meerut 259,Meerut,Uttar Pradesh
TH_3151,BR_4,Miraj Cinemas,Bangalore 466,Bangalore,Karnataka
TH_3152,BR_1,Carnival Cinemas,Jodhpur 110,Jodhpur,Rajasthan
TH_3153,BR_1,Carnival Cinemas,Ahmedabad 407,Ahmedabad,Gujarat
TH_3154,BR_3,INOX,Jaipur 335,Jaipur,Rajasthan
TH_3155,BR_1,Carnival Cinemas,Nagpur 473,Nagpur,Maharashtra
TH_3156,BR_1,Carnival Cinemas,Durgapur 407,Durgapur,West Bengal
TH_3157,BR_3,INOX,Chennai 89,Chennai,Tamil Nadu
TH_3158,BR_3,INOX,Indore 5,Indore,Madhya Pradesh
TH_3159,BR_4,Miraj Cinemas,Gwalior 214,Gwalior,Madhya Pradesh
TH_3160,BR_6,Wave Cinemas,Jodhpur 306,Jodhpur,Rajasthan
TH_3161,BR_1,Carnival Cinemas,Gaya 194,Gaya,Bihar
TH_3162,BR_3,INOX,Jodhpur 298,Jodhpur,Rajasthan
TH_3163,BR_5,PVR Cinemas,Bhavnagar 316,Bhavnagar,Gujarat
TH_3164,BR_1,Carnival Cinemas,Siliguri 110,Siliguri,West Bengal
TH_3165,BR_2,Cinepolis,Indore 17,Indore,Madhya Pradesh
TH_3166,BR_5,PVR Cinemas,Ajmer 275,Ajmer,Rajasthan
TH_3167,BR_5,PVR Cinemas,Mangalore 154,Mangalore,Karnataka
TH_3168,BR_6,Wave Cinemas,Chennai 97,Chennai,Tamil Nadu
TH_3169,BR_5,PVR Cinemas,Mumbai 366,Mumbai,Maharashtra
TH_3170,BR_5,PVR Cinemas,Chennai 85,Chennai,Tamil Nadu
TH_3171,BR_6,Wave Cinemas,Mumbai 111,Mumbai,Maharashtra
TH_3172,BR_1,Carnival Cinemas,Gwalior 15,Gwalior,Madhya Pradesh
TH_3173,BR_1,Carnival Cinemas,Jaipur 221,Jaipur,Rajasthan
TH_3174,BR_4,Miraj Cinemas,Jalandhar 470,Jalandhar,Punjab
TH_3175,BR_6,Wave Cinemas,Howrah 69,Howrah,West Bengal
TH_3176,BR_2,Cinepolis,Ujjain 327,Ujjain,Madhya Pradesh
TH_3177,BR_6,Wave Cinemas,Ahmedabad 37,Ahmedabad,Gujarat
TH_3178,BR_4,Miraj Cinemas,Vadodara 242,Vadodara,Gujarat
TH_3179,BR_6,Wave Cinemas,Nashik 150,Nashik,Maharashtra
TH_3180,BR_6,Wave Cinemas,Vadodara 460,Vadodara,Gujarat
TH_3181,BR_1,Carnival Cinemas,Surat 334,Surat,Gujarat
TH_3182,BR_3,INOX,Durgapur 147,Durgapur,West Bengal
TH_3183,BR_3,INOX,Jalandhar 495,Jalandhar,Punjab
TH_3184,BR_6,Wave Cinemas,Nagpur 412,Nagpur,Maharashtra
TH_3185,BR_3,INOX,Surat 113,Surat,Gujarat
TH_3186,BR_1,Carnival Cinemas,Kanpur 97,Kanpur,Uttar Pradesh
TH_3187,BR_5,PVR Cinemas,Kota 53,Kota,Rajasthan
TH_3188,BR_3,INOX,Hubli 479,Hubli,Karnataka
TH_3189,BR_3,INOX,Kolkata 138,Kolkata,West Bengal
TH_3190,BR_1,Carnival Cinemas,Udaipur 212,Udaipur,Rajasthan
TH_3191,BR_3,INOX,Pune 488,Pune,Maharashtra
TH_3192,BR_2,Cinepolis,Surat 141,Surat,Gujarat
TH_3193,BR_6,Wave Cinemas,Vadodara 486,Vadodara,Gujarat
TH_3194,BR_3,INOX,Bathinda 261,Bathinda,Punjab
TH_3195,BR_4,Miraj Cinemas,Purnia 470,Purnia,Bihar
TH_3196,BR_4,Miraj Cinemas,Ajmer 77,Ajmer,Rajasthan
TH_3197,BR_6,Wave Cinemas,Jodhpur 86,Jodhpur,Rajasthan
TH_3198,BR_4,Miraj Cinemas,Bhagalpur 218,Bhagalpur,Bihar
TH_3199,BR_4,Miraj Cinemas,Jaipur 242,Jaipur,Rajasthan
TH_3200,BR_6,Wave Cinemas,Indore 197,Indore,Madhya Pradesh
TH_3201,BR_3,INOX,Coimbatore 71,Coimbatore,Tamil Nadu
TH_3202,BR_2,Cinepolis,Kanpur 421,Kanpur,Uttar Pradesh
TH_3203,BR_1,Carnival Cinemas,Ajmer 89,Ajmer,Rajasthan
TH_3204,BR_5,PVR Cinemas,Indore 105,Indore,Madhya Pradesh
TH_3205,BR_4,Miraj Cinemas,Gaya 260,Gaya,Bihar
TH_3206,BR_1,Carnival Cinemas,Belgaum 161,Belgaum,Karnataka
TH_3207,BR_2,Cinepolis,Patna 357,Patna,Bihar
TH_3208,BR_1,Carnival Cinemas,Tiruchirappalli 304,Tiruchirappalli,Tamil Nadu
TH_3209,BR_6,Wave Cinemas,Bangalore 13,Bangalore,Karnataka
TH_3210,BR_1,Carnival Cinemas,Varanasi 493,Varanasi,Uttar Pradesh
TH_3211,BR_1,Carnival Cinemas,Jodhpur 376,Jodhpur,Rajasthan
TH_3212,BR_6,Wave Cinemas,Mangalore 7,Mangalore,Karnataka
TH_3213,BR_2,Cinepolis,Bhopal 173,Bhopal,Madhya Pradesh
TH_3214,BR_5,PVR Cinemas,Bangalore 389,Bangalore,Karnataka
TH_3215,BR_3,INOX,Jaipur 34,Jaipur,Rajasthan
TH_3216,BR_1,Carnival Cinemas,Kolkata 90,Kolkata,West Bengal
TH_3217,BR_2,Cinepolis,Siliguri 274,Siliguri,West Bengal
TH_3218,BR_2,Cinepolis,Nashik 302,Nashik,Maharashtra
TH_3219,BR_5,PVR Cinemas,Howrah 334,Howrah,West Bengal
TH_3220,BR_4,Miraj Cinemas,Howrah 152,Howrah,West Bengal
TH_3221,BR_2,Cinepolis,Gwalior 256,Gwalior,Madhya Pradesh
TH_3222,BR_3,INOX,Salem 14,Salem,Tamil Nadu
TH_3223,BR_4,Miraj Cinemas,Howrah 127,Howrah,West Bengal
TH_3224,BR_6,Wave Cinemas,Amritsar 100,Amritsar,Punjab
TH_3225,BR_4,Miraj Cinemas,Thane 442,Thane,Maharashtra
TH_3226,BR_2,Cinepolis,Surat 391,Surat,Gujarat
TH_3227,BR_1,Carnival Cinemas,Madurai 437,Madurai,Tamil Nadu
TH_3228,BR_5,PVR Cinemas,Purnia 89,Purnia,Bihar
TH_3229,BR_2,Cinepolis,Patiala 149,Patiala,Punjab
TH_3230,BR_2,Cinepolis,Kota 484,Kota,Rajasthan
TH_3231,BR_6,Wave Cinemas,Durgapur 129,Durgapur,West Bengal
TH_3232,BR_6,Wave Cinemas,Bhagalpur 253,Bhagalpur,Bihar
TH_3233,BR_6,Wave Cinemas,Bhavnagar 278,Bhavnagar,Gujarat
TH_3234,BR_6,Wave Cinemas,Indore 246,Indore,Madhya Pradesh
TH_3235,BR_1,Carnival Cinemas,Rajkot 165,Rajkot,Gujarat
TH_3236,BR_2,Cinepolis,Mumbai 96,Mumbai,Maharashtra
TH_3237,BR_5,PVR Cinemas,Ahmedabad 76,Ahmedabad,Gujarat
TH_3238,BR_2,Cinepolis,Rajkot 389,Rajkot,Gujarat
TH_3239,BR_2,Cinepolis,Jalandhar 90,Jalandhar,Punjab
TH_3240,BR_4,Miraj Cinemas,Meerut 199,Meerut,Uttar Pradesh
TH_3241,BR_1,Carnival Cinemas,Salem 203,Salem,Tamil Nadu
TH_3242,BR_4,Miraj Cinemas,Lucknow 353,Lucknow,Uttar Pradesh
TH_3243,BR_5,PVR Cinemas,Lucknow 226,Lucknow,Uttar Pradesh
TH_3244,BR_3,INOX,Patiala 132,Patiala,Punjab
TH_3245,BR_5,PVR Cinemas,Jaipur 203,Jaipur,Rajasthan
TH_3246,BR_5,PVR Cinemas,Patiala 118,Patiala,Punjab
TH_3247,BR_3,INOX,Nashik 36,Nashik,Maharashtra
TH_3248,BR_3,INOX,Patna 65,Patna,Bihar
TH_3249,BR_1,Carnival Cinemas,Kolkata 211,Kolkata,West Bengal
TH_3250,BR_4,Miraj Cinemas,Mumbai 410,Mumbai,Maharashtra
TH_3251,BR_6,Wave Cinemas,Kolkata 473,Kolkata,West Bengal
TH_3252,BR_2,Cinepolis,Bhopal 213,Bhopal,Madhya Pradesh
TH_3253,BR_2,Cinepolis,Agra 81,Agra,Uttar Pradesh
TH_3254,BR_3,INOX,Hubli 436,Hubli,Karnataka
TH_3255,BR_2,Cinepolis,Ludhiana 108,Ludhiana,Punjab
TH_3256,BR_5,PVR Cinemas,Jodhpur 433,Jodhpur,Rajasthan
TH_3257,BR_3,INOX,Gaya 391,Gaya,Bihar
TH_3258,BR_5,PVR Cinemas,Bhavnagar 446,Bhavnagar,Gujarat
TH_3259,BR_2,Cinepolis,Pune 266,Pune,Maharashtra
TH_3260,BR_4,Miraj Cinemas,Varanasi 21,Varanasi,Uttar Pradesh
TH_3261,BR_6,Wave Cinemas,Purnia 258,Purnia,Bihar
TH_3262,BR_4,Miraj Cinemas,Jaipur 424,Jaipur,Rajasthan
TH_3263,BR_2,Cinepolis,Thane 300,Thane,Maharashtra
TH_3264,BR_5,PVR Cinemas,Mangalore 213,Mangalore,Karnataka
TH_3265,BR_4,Miraj Cinemas,Meerut 337,Meerut,Uttar Pradesh
TH_3266,BR_5,PVR Cinemas,Nagpur 438,Nagpur,Maharashtra
TH_3267,BR_3,INOX,Bhagalpur 365,Bhagalpur,Bihar
TH_3268,BR_6,Wave Cinemas,Chennai 11,Chennai,Tamil Nadu
TH_3269,BR_2,Cinepolis,Chennai 53,Chennai,Tamil Nadu
TH_3270,BR_2,Cinepolis,Muzaffarpur 257,Muzaffarpur,Bihar
TH_3271,BR_6,Wave Cinemas,Thane 305,Thane,Maharashtra
TH_3272,BR_2,Cinepolis,Bhavnagar 457,Bhavnagar,Gujarat
TH_3273,BR_5,PVR Cinemas,Pune 210,Pune,Maharashtra
TH_3274,BR_2,Cinepolis,Ludhiana 15,Ludhiana,Punjab
TH_3275,BR_3,INOX,Patiala 387,Patiala,Punjab
TH_3276,BR_4,Miraj Cinemas,Rajkot 487,Rajkot,Gujarat
TH_3277,BR_3,INOX,Bhopal 185,Bhopal,Madhya Pradesh
TH_3278,BR_3,INOX,Vadodara 275,Vadodara,Gujarat
TH_3279,BR_3,INOX,Gwalior 179,Gwalior,Madhya Pradesh
TH_3280,BR_2,Cinepolis,Gaya 234,Gaya,Bihar
TH_3281,BR_4,Miraj Cinemas,Jaipur 115,Jaipur,Rajasthan
TH_3282,BR_2,Cinepolis,Jabalpur 128,Jabalpur,Madhya Pradesh
TH_3283,BR_5,PVR Cinemas,Ajmer 376,Ajmer,Rajasthan
TH_3284,BR_3,INOX,Ujjain 388,Ujjain,Madhya Pradesh
TH_3285,BR_5,PVR Cinemas,Siliguri 118,Siliguri,West Bengal
TH_3286,BR_3,INOX,Udaipur 333,Udaipur,Rajasthan
TH_3287,BR_6,Wave Cinemas,Hubli 193,Hubli,Karnataka
TH_3288,BR_2,Cinepolis,Amritsar 265,Amritsar,Punjab
TH_3289,BR_5,PVR Cinemas,Salem 125,Salem,Tamil Nadu
TH_3290,BR_6,Wave Cinemas,Ujjain 313,Ujjain,Madhya Pradesh
TH_3291,BR_1,Carnival Cinemas,Madurai 382,Madurai,Tamil Nadu
TH_3292,BR_5,PVR Cinemas,Purnia 290,Purnia,Bihar
TH_3293,BR_3,INOX,Lucknow 98,Lucknow,Uttar Pradesh
TH_3294,BR_3,INOX,Amritsar 36,Amritsar,Punjab
TH_3295,BR_3,INOX,Amritsar 368,Amritsar,Punjab
TH_3296,BR_2,Cinepolis,Thane 254,Thane,Maharashtra
TH_3297,BR_4,Miraj Cinemas,Bhopal 185,Bhopal,Madhya Pradesh
TH_3298,BR_5,PVR Cinemas,Bhavnagar 90,Bhavnagar,Gujarat
TH_3299,BR_5,PVR Cinemas,Asansol 37,Asansol,West Bengal
TH_3300,BR_4,Miraj Cinemas,Thane 57,Thane,Maharashtra
TH_3301,BR_2,Cinepolis,Amritsar 145,Amritsar,Punjab
TH_3302,BR_6,Wave Cinemas,Kanpur 491,Kanpur,Uttar Pradesh
TH_3303,BR_3,INOX,Amritsar 67,Amritsar,Punjab
TH_3304,BR_2,Cinepolis,Patiala 122,Patiala,Punjab
TH_3305,BR_3,INOX,Bhopal 84,Bhopal,Madhya Pradesh
TH_3306,BR_2,Cinepolis,Amritsar 202,Amritsar,Punjab
TH_3307,BR_2,Cinepolis,Ajmer 482,Ajmer,Rajasthan
TH_3308,BR_3,INOX,Ahmedabad 421,Ahmedabad,Gujarat
TH_3309,BR_2,Cinepolis,Kanpur 220,Kanpur,Uttar Pradesh
TH_3310,BR_1,Carnival Cinemas,Patiala 340,Patiala,Punjab
TH_3311,BR_3,INOX,Mumbai 141,Mumbai,Maharashtra
TH_3312,BR_5,PVR Cinemas,Chennai 246,Chennai,Tamil Nadu
TH_3313,BR_4,Miraj Cinemas,Ujjain 457,Ujjain,Madhya Pradesh
TH_3314,BR_6,Wave Cinemas,Indore 9,Indore,Madhya Pradesh
TH_3315,BR_2,Cinepolis,Jodhpur 50,Jodhpur,Rajasthan
TH_3316,BR_5,PVR Cinemas,Ajmer 327,Ajmer,Rajasthan
TH_3317,BR_5,PVR Cinemas,Tiruchirappalli 38,Tiruchirappalli,Tamil Nadu
TH_3318,BR_3,INOX,Tiruchirappalli 397,Tiruchirappalli,Tamil Nadu
TH_3319,BR_5,PVR Cinemas,Patna 241,Patna,Bihar
TH_3320,BR_4,Miraj Cinemas,Gwalior 406,Gwalior,Madhya Pradesh
TH_3321,BR_5,PVR Cinemas,Bhagalpur 490,Bhagalpur,Bihar
TH_3322,BR_3,INOX,Gaya 341,Gaya,Bihar
TH_3323,BR_6,Wave Cinemas,Bhavnagar 98,Bhavnagar,Gujarat
TH_3324,BR_1,Carnival Cinemas,Kolkata 270,Kolkata,West Bengal
TH_3325,BR_5,PVR Cinemas,Muzaffarpur 493,Muzaffarpur,Bihar
TH_3326,BR_2,Cinepolis,Patiala 267,Patiala,Punjab
TH_3327,BR_6,Wave Cinemas,Rajkot 37,Rajkot,Gujarat
TH_3328,BR_1,Carnival Cinemas,Kota 245,Kota,Rajasthan
TH_3329,BR_1,Carnival Cinemas,Mysore 171,Mysore,Karnataka
TH_3330,BR_6,Wave Cinemas,Pune 123,Pune,Maharashtra
TH_3331,BR_2,Cinepolis,Gwalior 123,Gwalior,Madhya Pradesh
TH_3332,BR_4,Miraj Cinemas,Ahmedabad 32,Ahmedabad,Gujarat
TH_3333,BR_2,Cinepolis,Meerut 167,Meerut,Uttar Pradesh
TH_3334,BR_4,Miraj Cinemas,Agra 277,Agra,Uttar Pradesh
TH_3335,BR_4,Miraj Cinemas,Howrah 247,Howrah,West Bengal
TH_3336,BR_3,INOX,Durgapur 460,Durgapur,West Bengal
TH_3337,BR_1,Carnival Cinemas,Bathinda 141,Bathinda,Punjab
TH_3338,BR_4,Miraj Cinemas,Jabalpur 183,Jabalpur,Madhya Pradesh
TH_3339,BR_4,Miraj Cinemas,Purnia 424,Purnia,Bihar
TH_3340,BR_3,INOX,Kanpur 47,Kanpur,Uttar Pradesh
TH_3341,BR_3,INOX,Mumbai 453,Mumbai,Maharashtra
TH_3342,BR_3,INOX,Jaipur 111,Jaipur,Rajasthan
TH_3343,BR_6,Wave Cinemas,Patiala 422,Patiala,Punjab
TH_3344,BR_5,PVR Cinemas,Nagpur 325,Nagpur,Maharashtra
TH_3345,BR_2,Cinepolis,Varanasi 116,Varanasi,Uttar Pradesh
TH_3346,BR_6,Wave Cinemas,Patna 246,Patna,Bihar
TH_3347,BR_1,Carnival Cinemas,Ludhiana 454,Ludhiana,Punjab
TH_3348,BR_4,Miraj Cinemas,Durgapur 107,Durgapur,West Bengal
TH_3349,BR_6,Wave Cinemas,Howrah 98,Howrah,West Bengal
TH_3350,BR_1,Carnival Cinemas,Nagpur 29,Nagpur,Maharashtra
TH_3351,BR_6,Wave Cinemas,Ahmedabad 394,Ahmedabad,Gujarat
TH_3352,BR_4,Miraj Cinemas,Muzaffarpur 275,Muzaffarpur,Bihar
TH_3353,BR_2,Cinepolis,Howrah 85,Howrah,West Bengal
TH_3354,BR_6,Wave Cinemas,Ujjain 184,Ujjain,Madhya Pradesh
TH_3355,BR_1,Carnival Cinemas,Bathinda 123,Bathinda,Punjab
TH_3356,BR_5,PVR Cinemas,Mumbai 76,Mumbai,Maharashtra
TH_3357,BR_1,Carnival Cinemas,Vadodara 331,Vadodara,Gujarat
TH_3358,BR_3,INOX,Coimbatore 421,Coimbatore,Tamil Nadu
TH_3359,BR_5,PVR Cinemas,Coimbatore 301,Coimbatore,Tamil Nadu
TH_3360,BR_3,INOX,Ujjain 116,Ujjain,Madhya Pradesh
TH_3361,BR_5,PVR Cinemas,Bhavnagar 327,Bhavnagar,Gujarat
TH_3362,BR_1,Carnival Cinemas,Madurai 153,Madurai,Tamil Nadu
TH_3363,BR_2,Cinepolis,Howrah 466,Howrah,West Bengal
TH_3364,BR_1,Carnival Cinemas,Salem 339,Salem,Tamil Nadu
TH_3365,BR_1,Carnival Cinemas,Belgaum 415,Belgaum,Karnataka
TH_3366,BR_6,Wave Cinemas,Hubli 321,Hubli,Karnataka
TH_3367,BR_4,Miraj Cinemas,Thane 128,Thane,Maharashtra
TH_3368,BR_6,Wave Cinemas,Chennai 64,Chennai,Tamil Nadu
TH_3369,BR_4,Miraj Cinemas,Gaya 33,Gaya,Bihar
TH_3370,BR_5,PVR Cinemas,Jaipur 440,Jaipur,Rajasthan
TH_3371,BR_2,Cinepolis,Howrah 251,Howrah,West Bengal
TH_3372,BR_5,PVR Cinemas,Coimbatore 447,Coimbatore,Tamil Nadu
TH_3373,BR_2,Cinepolis,Siliguri 381,Siliguri,West Bengal
TH_3374,BR_1,Carnival Cinemas,Indore 384,Indore,Madhya Pradesh
TH_3375,BR_2,Cinepolis,Thane 45,Thane,Maharashtra
TH_3376,BR_3,INOX,Meerut 271,Meerut,Uttar Pradesh
TH_3377,BR_4,Miraj Cinemas,Durgapur 38,Durgapur,West Bengal
TH_3378,BR_3,INOX,Bathinda 141,Bathinda,Punjab
TH_3379,BR_6,Wave Cinemas,Lucknow 181,Lucknow,Uttar Pradesh
TH_3380,BR_2,Cinepolis,Tiruchirappalli 321,Tiruchirappalli,Tamil Nadu
TH_3381,BR_2,Cinepolis,Udaipur 456,Udaipur,Rajasthan
TH_3382,BR_4,Miraj Cinemas,Siliguri 88,Siliguri,West Bengal
TH_3383,BR_1,Carnival Cinemas,Purnia 313,Purnia,Bihar
TH_3384,BR_2,Cinepolis,Lucknow 274,Lucknow,Uttar Pradesh
TH_3385,BR_5,PVR Cinemas,Ahmedabad 24,Ahmedabad,Gujarat
TH_3386,BR_4,Miraj Cinemas,Amritsar 199,Amritsar,Punjab
TH_3387,BR_3,INOX,Muzaffarpur 408,Muzaffarpur,Bihar
TH_3388,BR_1,Carnival Cinemas,Vadodara 272,Vadodara,Gujarat
TH_3389,BR_1,Carnival Cinemas,Udaipur 158,Udaipur,Rajasthan
TH_3390,BR_4,Miraj Cinemas,Bhopal 449,Bhopal,Madhya Pradesh
TH_3391,BR_4,Miraj Cinemas,Thane 16,Thane,Maharashtra
TH_3392,BR_4,Miraj Cinemas,Indore 190,Indore,Madhya Pradesh
TH_3393,BR_1,Carnival Cinemas,Lucknow 207,Lucknow,Uttar Pradesh
TH_3394,BR_2,Cinepolis,Udaipur 483,Udaipur,Rajasthan
TH_3395,BR_1,Carnival Cinemas,Indore 358,Indore,Madhya Pradesh
TH_3396,BR_2,Cinepolis,Varanasi 25,Varanasi,Uttar Pradesh
TH_3397,BR_3,INOX,Ludhiana 116,Ludhiana,Punjab
TH_3398,BR_1,Carnival Cinemas,Ujjain 2,Ujjain,Madhya Pradesh
TH_3399,BR_1,Carnival Cinemas,Vadodara 374,Vadodara,Gujarat
TH_3400,BR_3,INOX,Bangalore 433,Bangalore,Karnataka
TH_3401,BR_6,Wave Cinemas,Kota 290,Kota,Rajasthan
TH_3402,BR_2,Cinepolis,Amritsar 449,Amritsar,Punjab
TH_3403,BR_1,Carnival Cinemas,Gwalior 396,Gwalior,Madhya Pradesh
TH_3404,BR_6,Wave Cinemas,Tiruchirappalli 105,Tiruchirappalli,Tamil Nadu
TH_3405,BR_6,Wave Cinemas,Udaipur 370,Udaipur,Rajasthan
TH_3406,BR_6,Wave Cinemas,Gaya 284,Gaya,Bihar
TH_3407,BR_1,Carnival Cinemas,Salem 177,Salem,Tamil Nadu
TH_3408,BR_1,Carnival Cinemas,Jaipur 333,Jaipur,Rajasthan
TH_3409,BR_2,Cinepolis,Purnia 247,Purnia,Bihar
TH_3410,BR_5,PVR Cinemas,Ujjain 286,Ujjain,Madhya Pradesh
TH_3411,BR_1,Carnival Cinemas,Lucknow 78,Lucknow,Uttar Pradesh
TH_3412,BR_4,Miraj Cinemas,Mumbai 2,Mumbai,Maharashtra
TH_3413,BR_3,INOX,Thane 7,Thane,Maharashtra
TH_3414,BR_3,INOX,Madurai 285,Madurai,Tamil Nadu
TH_3415,BR_3,INOX,Nagpur 165,Nagpur,Maharashtra
TH_3416,BR_4,Miraj Cinemas,Jaipur 128,Jaipur,Rajasthan
TH_3417,BR_4,Miraj Cinemas,Nagpur 254,Nagpur,Maharashtra
TH_3418,BR_6,Wave Cinemas,Muzaffarpur 222,Muzaffarpur,Bihar
TH_3419,BR_3,INOX,Lucknow 21,Lucknow,Uttar Pradesh
TH_3420,BR_1,Carnival Cinemas,Patiala 299,Patiala,Punjab
TH_3421,BR_5,PVR Cinemas,Surat 223,Surat,Gujarat
TH_3422,BR_2,Cinepolis,Chennai 120,Chennai,Tamil Nadu
