seat_id,booking_id,screen_id,seat_number,seat_type,charger,status,show_id
ST_2737,BK_5597,SC_793,E6,VIP,True,Booked,
ST_2738,BK_4173,SC_814,B18,Premium,True,Reserved,
ST_2739,BK_4096,SC_22,B7,Regular,True,Booked,
ST_2740,BK_4016,SC_577,C19,Regular,True,Available,
ST_2741,BK_98,SC_607,A4,Regular,True,Booked,
ST_2742,,SC_153,A2,Premium,True,Booked,
ST_2743,BK_293,SC_464,C9,Regular,True,Available,
ST_2744,BK_9977,SC_558,B1,Premium,True,Booked,
ST_2745,BK_7301,SC_611,E15,Regular,True,Booked,
ST_2746,,SC_232,A1,Regular,True,Booked,
ST_2747,BK_962,SC_118,C17,Regular,True,Booked,
ST_2748,BK_5755,SC_153,E7,Regular,True,Available,
ST_2749,,SC_126,C4,Premium,True,Booked,
ST_2750,BK_2747,SC_474,A19,VIP,True,Booked,
ST_2751,BK_4157,SC_880,A2,Regular,True,Booked,
ST_2752,,SC_746,B6,Premium,True,Booked,
ST_2753,BK_549,SC_896,A3,Premium,True,Booked,
ST_2754,BK_8959,SC_628,D1,Regular,True,Booked,
ST_2756,BK_4253,SC_465,C5,VIP,True,Booked,
ST_2757,BK_7895,SC_937,A13,Regular,True,Booked,
ST_2758,BK_394,SC_15,A13,Regular,True,Reserved,
ST_2759,,SC_584,D1,Premium,True,Booked,
ST_2760,BK_6020,SC_511,A4,Regular,True,Booked,
ST_2761,BK_8754,SC_683,B14,Regular,True,Booked,
ST_2762,BK_4621,SC_661,B13,Regular,True,Available,
ST_2764,BK_7070,SC_240,C7,Regular,True,Booked,
ST_2765,,SC_814,A4,Regular,True,Booked,
ST_2766,,SC_93,E8,Regular,True,Booked,
ST_2768,BK_3327,SC_1,B10,Premium,True,Booked,
ST_2769,,SC_428,C11,Premium,True,Booked,
ST_2771,BK_6439,SC_169,A18,Premium,True,Available,
ST_2772,BK_2400,SC_824,C14,Regular,True,Booked,
ST_2773,BK_7812,SC_41,A19,Regular,True,Available,
ST_2774,BK_1200,SC_200,E20,Premium,True,Available,
ST_2775,BK_4037,SC_857,C16,Premium,True,Booked,
ST_2776,,SC_29,B2,Premium,True,Booked,
ST_2777,BK_1027,SC_951,E2,Premium,True,Booked,
ST_2778,BK_9674,SC_813,A12,Regular,True,Reserved,
ST_2779,BK_6659,SC_583,E16,Regular,True,Booked,
ST_2780,BK_3514,SC_992,C6,Regular,True,Available,
ST_2781,BK_4351,SC_724,D3,Regular,True,Booked,
ST_2782,BK_3914,SC_83,D16,Regular,True,Booked,
ST_2783,BK_9011,SC_941,B18,Regular,True,Available,
ST_2785,,SC_412,A12,Premium,True,Reserved,
ST_2786,BK_3232,SC_394,C19,Regular,True,Available,
ST_2787,BK_4433,SC_621,B1,Premium,True,Booked,
ST_2788,,SC_627,D18,Regular,True,Booked,
ST_2789,BK_5622,SC_940,B16,Regular,True,Booked,
ST_2790,BK_2609,SC_920,B19,Premium,True,Available,
ST_2791,BK_9927,SC_208,D6,Regular,True,Booked,
ST_2792,,SC_634,D18,Regular,True,Available,
ST_2793,BK_6871,SC_886,C16,Regular,True,Booked,
ST_2794,BK_9554,SC_619,B6,Regular,True,Available,
ST_2795,BK_7431,SC_644,B11,Regular,True,Booked,
ST_2796,BK_1034,SC_427,A17,Regular,True,Booked,
ST_2797,BK_1365,SC_929,C2,VIP,True,Reserved,
ST_2798,,SC_220,E11,Premium,True,Available,
ST_2799,BK_5574,SC_699,E7,Premium,True,Booked,
ST_2800,BK_106,SC_915,B10,Regular,True,Booked,
ST_2802,BK_2940,SC_305,E19,Regular,True,Booked,
ST_2804,,SC_811,C13,Premium,True,Booked,
ST_2805,BK_6729,SC_322,C10,Regular,True,Booked,
ST_2806,BK_4822,SC_859,B2,Regular,True,Booked,
ST_2807,,SC_323,A18,Regular,True,Available,
ST_2808,BK_6674,SC_416,D4,Premium,True,Reserved,
ST_2809,BK_8784,SC_429,E12,Premium,True,Booked,
ST_2810,BK_973,SC_100,D1,Premium,True,Booked,
ST_2811,BK_7706,SC_864,A2,Premium,True,Booked,
ST_2812,BK_2906,SC_4,B12,Regular,True,Reserved,
ST_2813,BK_7761,SC_879,C5,Premium,True,Booked,
ST_2814,BK_1996,SC_224,A16,Premium,True,Booked,
ST_2815,,SC_803,C12,Regular,True,Booked,
ST_2818,BK_7123,SC_755,D18,Regular,True,Available,
ST_2819,,SC_437,B5,Regular,True,Booked,
ST_2820,,SC_333,A14,Regular,True,Booked,
ST_2821,,SC_798,E5,Regular,True,Available,
ST_2822,BK_2919,SC_957,A18,Premium,True,Booked,
ST_2823,BK_1423,SC_748,A7,VIP,True,Booked,
ST_2824,BK_6484,SC_199,E16,Regular,True,Booked,
ST_2825,BK_958,SC_299,C16,Regular,True,Booked,
ST_2826,BK_3034,SC_1000,E16,VIP,True,Booked,
ST_2827,,SC_1,B18,Premium,True,Booked,
ST_2829,BK_9103,SC_306,E7,Regular,True,Booked,
ST_2830,BK_6050,SC_968,B13,Regular,True,Reserved,
ST_2831,BK_5810,SC_671,B8,Premium,True,Reserved,
ST_2832,,SC_136,B2,Premium,True,Available,
ST_2833,BK_4549,SC_135,B3,Regular,True,Booked,
ST_2835,BK_8248,SC_650,E13,VIP,True,Booked,
ST_2836,BK_2370,SC_641,E6,Regular,True,Booked,
ST_2837,BK_8282,SC_378,A20,Regular,True,Available,
ST_2838,BK_3964,SC_132,E12,Regular,True,Booked,
ST_2840,BK_1251,SC_772,C20,Premium,True,Booked,
ST_2841,BK_528,SC_555,E7,Regular,True,Available,
ST_2842,,SC_351,A15,Regular,True,Booked,
ST_2844,BK_5994,SC_849,B8,Premium,True,Booked,
ST_2845,BK_3609,SC_423,D1,Regular,True,Reserved,
ST_2846,BK_9375,SC_593,E14,Premium,True,Booked,
ST_2847,BK_7146,SC_565,C13,Regular,True,Booked,
ST_2848,BK_2284,SC_950,B19,Regular,True,Available,
ST_2849,BK_7980,SC_222,B3,Premium,True,Booked,
ST_2850,BK_574,SC_281,A12,Regular,True,Available,
ST_2851,BK_6421,SC_281,B4,Regular,True,Booked,
ST_2852,BK_1321,SC_723,E13,Premium,True,Available,
ST_2853,BK_2899,SC_520,B1,Regular,True,Available,
ST_2854,BK_1673,SC_458,D6,Premium,True,Booked,
ST_2855,,SC_911,B19,Regular,True,Reserved,
ST_2856,BK_8273,SC_226,D18,Regular,True,Booked,
ST_2857,BK_9272,SC_188,C7,Premium,True,Booked,
ST_2858,BK_8086,SC_586,B17,Premium,True,Booked,
ST_2859,BK_1703,SC_132,D14,Regular,True,Booked,
ST_2860,BK_1513,SC_657,A5,Regular,True,Booked,
ST_2861,BK_4883,SC_211,B3,VIP,True,Booked,
ST_2862,,SC_835,D4,Regular,True,Reserved,
ST_2863,BK_1068,SC_230,C1,Premium,True,Available,
ST_2864,BK_122,SC_362,D2,Premium,True,Booked,
ST_2865,BK_1203,SC_262,D5,Premium,True,Booked,
ST_2866,BK_8877,SC_20,B6,Premium,True,Booked,
ST_2867,,SC_19,E17,Regular,True,Available,
ST_2868,BK_9780,SC_4,D19,Regular,True,Available,
ST_2869,BK_9420,SC_316,A2,Regular,True,Booked,
ST_2870,,SC_281,D11,Regular,True,Booked,
ST_2871,BK_916,SC_115,B8,Premium,True,Booked,
ST_2873,BK_6306,SC_323,A11,Premium,True,Booked,
ST_2874,,SC_750,A3,Premium,True,Booked,
ST_2875,,SC_377,C19,VIP,True,Booked,
ST_2876,BK_4136,SC_43,B12,Premium,True,Booked,
ST_2877,BK_359,SC_998,B16,Regular,True,Booked,
ST_2878,,SC_96,E11,Regular,True,Reserved,
ST_2879,BK_2748,SC_908,B6,Premium,True,Booked,
ST_2880,BK_217,SC_948,E15,Premium,True,Available,
ST_2881,BK_4601,SC_606,C13,Regular,True,Booked,
ST_2882,BK_9359,SC_31,E7,Regular,True,Booked,
ST_2883,BK_2961,SC_681,A16,Regular,True,Available,
ST_2884,BK_6597,SC_12,A12,Regular,True,Booked,
ST_2885,,SC_451,A3,VIP,True,Booked,
ST_2886,BK_4182,SC_466,B16,Premium,True,Reserved,
ST_2887,BK_5712,SC_571,E19,Regular,True,Booked,
ST_2888,BK_416,SC_252,E9,Premium,True,Available,
ST_2889,BK_3909,SC_856,C13,Premium,True,Available,
ST_2890,BK_301,SC_688,C17,VIP,True,Booked,
ST_2891,BK_1307,SC_754,D8,Premium,True,Available,
ST_2892,BK_1562,SC_915,E14,Regular,True,Booked,
ST_2893,BK_5999,SC_15,B9,Premium,True,Booked,
ST_2894,,SC_755,E17,Regular,True,Booked,
ST_2895,BK_3377,SC_461,C6,Premium,True,Booked,
ST_2896,BK_7730,SC_674,A11,Regular,True,Available,
ST_2897,BK_8354,SC_731,A5,Premium,True,Booked,
ST_2898,BK_4450,SC_850,D5,Regular,True,Available,
ST_2899,BK_9119,SC_963,C3,Regular,True,Booked,
ST_2900,BK_6396,SC_769,D2,Regular,True,Booked,
ST_2902,,SC_843,C18,VIP,True,Booked,
ST_2903,,SC_875,A3,VIP,True,Available,
ST_2904,BK_1487,SC_570,D9,Premium,True,Reserved,
ST_2905,,SC_379,B14,Regular,True,Available,
ST_2906,BK_5496,SC_349,C17,Regular,True,Booked,
ST_2907,BK_5978,SC_392,A12,Regular,True,Booked,
ST_2908,BK_4419,SC_127,A6,Regular,True,Booked,
ST_2909,BK_6532,SC_745,E10,Premium,True,Reserved,
ST_2910,BK_6283,SC_40,D9,Regular,True,Booked,
ST_2911,BK_914,SC_570,D12,Regular,True,Booked,
ST_2913,,SC_115,E1,Premium,True,Booked,
ST_2914,,SC_736,C6,Regular,True,Available,
ST_2915,BK_1733,SC_239,C15,Premium,True,Reserved,
ST_2916,BK_6970,SC_352,B19,Regular,True,Booked,
ST_2917,BK_3094,SC_125,D15,Premium,True,Booked,
ST_2918,,SC_739,B7,Premium,True,Booked,
ST_2919,BK_6691,SC_288,E10,Premium,True,Booked,
ST_2920,BK_5026,SC_387,C15,Premium,True,Booked,
ST_2922,BK_9146,SC_501,C17,Regular,True,Available,
ST_2923,,SC_558,A4,VIP,True,Booked,
ST_2924,BK_4628,SC_440,E20,Premium,True,Booked,
ST_2925,BK_8684,SC_756,A17,Premium,True,Booked,
ST_2926,,SC_309,D3,Premium,True,Booked,
ST_2927,BK_9248,SC_985,D11,Regular,True,Booked,
ST_2928,BK_3569,SC_120,B20,Regular,True,Booked,
ST_2929,,SC_689,D16,Regular,True,Booked,
ST_2930,BK_9603,SC_79,D5,Premium,True,Booked,
ST_2931,BK_1393,SC_424,A1,Regular,True,Available,
ST_2932,BK_6906,SC_149,C15,Regular,True,Available,
ST_2933,,SC_157,C19,Regular,True,Booked,
ST_2934,BK_8573,SC_98,B10,Regular,True,Booked,
ST_2936,,SC_654,B11,Regular,True,Booked,
ST_2937,BK_8315,SC_304,B7,Premium,True,Booked,
ST_2939,,SC_202,C15,Premium,True,Booked,
ST_2940,,SC_28,D4,Regular,True,Booked,
ST_2941,,SC_707,E13,Premium,True,Available,
ST_2942,BK_7252,SC_934,D20,Regular,True,Booked,
ST_2943,BK_5226,SC_49,C3,Regular,True,Booked,
ST_2944,BK_687,SC_541,B13,VIP,True,Booked,
ST_2945,BK_7356,SC_572,C12,Regular,True,Booked,
ST_2946,BK_8955,SC_783,E19,Regular,True,Booked,
ST_2947,BK_1119,SC_344,B2,Regular,True,Booked,
ST_2948,BK_5719,SC_335,B11,Regular,True,Available,
ST_2949,,SC_239,B20,Regular,True,Available,
ST_2951,BK_1053,SC_413,A17,Premium,True,Available,
ST_2952,BK_1757,SC_845,D16,Premium,True,Booked,
ST_2954,BK_7226,SC_192,E20,Premium,True,Booked,
ST_2955,BK_6946,SC_617,E18,Regular,True,Booked,
ST_2956,BK_7313,SC_290,D14,Premium,True,Booked,
ST_2957,BK_2552,SC_374,B9,Premium,True,Booked,
ST_2958,,SC_248,E2,Regular,True,Booked,
ST_2959,BK_7761,SC_580,A2,Regular,True,Reserved,
ST_2960,BK_33,SC_706,B19,Regular,True,Booked,
ST_2961,,SC_787,B10,Regular,True,Available,
ST_2962,BK_4703,SC_638,E2,Regular,True,Booked,
ST_2963,BK_6499,SC_148,A13,Regular,True,Booked,
ST_2964,BK_2700,SC_783,B3,Premium,True,Booked,
ST_2965,BK_7958,SC_245,B15,Regular,True,Booked,
ST_2966,BK_1169,SC_982,E8,Regular,True,Available,
ST_2967,BK_7538,SC_509,A10,Regular,True,Reserved,
ST_2969,BK_7547,SC_296,D1,Premium,True,Booked,
ST_2972,BK_986,SC_664,A11,Regular,True,Reserved,
ST_2973,BK_8011,SC_138,E18,Premium,True,Booked,
ST_2974,BK_815,SC_171,D5,Premium,True,Booked,
ST_2975,BK_1285,SC_250,D11,Regular,True,Available,
ST_2976,BK_8179,SC_179,C12,Premium,True,Reserved,
ST_2977,BK_7013,SC_497,E3,Regular,True,Booked,
ST_2979,BK_6747,SC_829,B13,Regular,True,Booked,
ST_2980,BK_6755,SC_704,E10,Regular,True,Booked,
ST_2981,BK_6995,SC_275,D2,Premium,True,Booked,
ST_2982,,SC_920,D8,Premium,True,Booked,
ST_2983,BK_7193,SC_781,C14,Regular,True,Booked,
ST_2984,BK_267,SC_935,A14,Regular,True,Booked,
ST_2985,BK_8982,SC_594,D11,Regular,True,Booked,
ST_2986,,SC_701,D4,Regular,True,Booked,
ST_2987,,SC_781,C12,Regular,True,Booked,
ST_2988,BK_562,SC_952,E1,Regular,True,Reserved,
ST_2989,BK_3507,SC_259,C10,Premium,True,Available,
ST_2990,,SC_719,E4,Regular,True,Booked,
ST_2991,BK_5739,SC_602,B11,Premium,True,Booked,
ST_2992,,SC_186,B15,Regular,True,Booked,
ST_2993,BK_4066,SC_29,E16,Premium,True,Booked,
ST_2995,BK_5274,SC_575,B14,Regular,True,Booked,
ST_2996,BK_4262,SC_379,E1,Regular,True,Booked,
ST_2997,BK_147,SC_817,C16,Regular,True,Available,
ST_2998,BK_7993,SC_356,D1,Regular,True,Reserved,
ST_2999,BK_9293,SC_776,A2,Regular,True,Booked,
ST_3000,BK_6189,SC_346,A16,Regular,True,Booked,
ST_3001,BK_8931,SC_767,B14,Regular,True,Booked,
ST_3003,BK_5456,SC_43,D5,Regular,True,Booked,
ST_3004,BK_4637,SC_756,A9,Regular,True,Booked,
ST_3005,BK_9073,SC_258,D17,VIP,True,Reserved,
ST_3006,BK_345,SC_715,D11,Premium,True,Available,
ST_3007,BK_2442,SC_915,E8,Regular,True,Booked,
ST_3008,BK_1470,SC_512,D20,Premium,True,Reserved,
ST_3009,BK_5126,SC_741,A18,Regular,True,Booked,
ST_3010,,SC_678,B1,Regular,True,Booked,
ST_3011,BK_4517,SC_322,D4,Regular,True,Booked,
ST_3012,BK_5450,SC_202,A8,Regular,True,Booked,
ST_3013,BK_7922,SC_264,A19,Regular,True,Available,
ST_3014,BK_9517,SC_608,D15,Premium,True,Booked,
ST_3016,,SC_21,A20,Regular,True,Booked,
ST_3017,BK_8296,SC_821,C1,Regular,True,Booked,
ST_3018,,SC_720,E1,Premium,True,Available,
ST_3019,,SC_677,E15,Regular,True,Booked,
ST_3020,BK_185,SC_193,B3,Regular,True,Booked,
ST_3022,BK_6785,SC_858,D5,Regular,True,Booked,
ST_3023,BK_67,SC_817,B10,Regular,True,Available,
ST_3024,BK_3086,SC_567,A5,Regular,True,Booked,
ST_3025,BK_8629,SC_14,B17,Regular,True,Reserved,
ST_3026,BK_4343,SC_433,A8,Premium,True,Booked,
ST_3027,BK_3548,SC_891,A1,Regular,True,Reserved,
ST_3028,,SC_794,A1,Regular,True,Booked,
ST_3029,,SC_729,D3,VIP,True,Available,
ST_3030,BK_2379,SC_612,D17,Regular,True,Available,
ST_3031,BK_2337,SC_195,A6,Regular,True,Booked,
ST_3032,BK_9392,SC_376,A2,Regular,True,Available,
ST_3033,BK_3759,SC_450,A18,Regular,True,Available,
ST_3034,BK_1731,SC_778,E3,Regular,True,Booked,
ST_3035,BK_7522,SC_167,C1,VIP,True,Booked,
ST_3036,,SC_722,A3,Premium,True,Booked,
ST_3037,BK_5712,SC_804,A20,Regular,True,Booked,
ST_3038,BK_4266,SC_371,C13,Regular,True,Booked,
ST_3040,,SC_832,B2,Regular,True,Booked,
ST_3041,BK_2624,SC_754,C4,Regular,True,Booked,
ST_3042,BK_3144,SC_928,D7,Premium,True,Booked,
ST_3044,BK_7144,SC_688,D17,Regular,True,Available,
ST_3045,BK_2487,SC_950,C4,Regular,True,Reserved,
ST_3046,BK_6051,SC_905,D15,Regular,True,Booked,
ST_3047,,SC_32,D6,Premium,True,Booked,
ST_3048,BK_9494,SC_182,A9,Regular,True,Booked,
ST_3049,BK_6712,SC_221,B7,Regular,True,Available,
ST_3050,BK_5481,SC_754,A19,Premium,True,Available,
ST_3052,BK_6711,SC_285,C12,VIP,True,Reserved,
ST_3053,BK_5189,SC_881,B9,Regular,True,Booked,
ST_3054,,SC_641,D7,Regular,True,Booked,
ST_3055,BK_7725,SC_436,D11,Premium,True,Available,
ST_3056,BK_7380,SC_80,E4,Premium,True,Booked,
ST_3057,BK_9883,SC_819,B14,Premium,True,Booked,
ST_3058,BK_5266,SC_762,C12,Regular,True,Available,
ST_3059,,SC_347,D20,Regular,True,Reserved,
ST_3060,BK_3832,SC_481,D18,VIP,True,Booked,
ST_3061,BK_8097,SC_411,A2,Regular,True,Booked,
ST_3062,BK_7020,SC_714,D10,Regular,True,Booked,
ST_3063,BK_9646,SC_493,C3,Premium,True,Available,
ST_3064,BK_5598,SC_563,A11,Premium,True,Reserved,
ST_3065,BK_598,SC_157,C20,Premium,True,Reserved,
ST_3066,BK_3381,SC_257,D17,VIP,True,Booked,
ST_3067,BK_5678,SC_574,E1,Regular,True,Booked,
ST_3069,BK_6084,SC_523,A17,Premium,True,Booked,
ST_3070,BK_9242,SC_765,B20,Regular,True,Booked,
ST_3071,BK_3730,SC_180,C7,Regular,True,Reserved,
ST_3073,BK_8632,SC_381,D10,Premium,True,Reserved,
ST_3074,BK_920,SC_743,D6,Premium,True,Booked,
ST_3075,BK_7759,SC_483,D4,VIP,True,Available,
ST_3077,BK_746,SC_997,C20,Regular,True,Booked,
ST_3078,BK_4349,SC_753,E11,Regular,True,Booked,
ST_3079,BK_7734,SC_615,C1,VIP,True,Reserved,
ST_3081,BK_9393,SC_206,D2,Premium,True,Booked,
ST_3083,BK_3195,SC_180,A11,Regular,True,Booked,
ST_3084,BK_7078,SC_995,A9,VIP,True,Booked,
ST_3086,BK_5450,SC_18,A15,Premium,True,Booked,
ST_3088,,SC_672,D7,Regular,True,Booked,
ST_3090,BK_2740,SC_260,C17,Regular,True,Available,
ST_3091,BK_546,SC_701,E8,Regular,True,Reserved,
ST_3092,BK_7131,SC_992,B17,Regular,True,Booked,
ST_3093,BK_3941,SC_336,C4,Regular,True,Reserved,
ST_3094,BK_6613,SC_436,E2,Regular,True,Reserved,
ST_3095,BK_5480,SC_726,A9,Regular,True,Booked,
ST_3096,,SC_150,E6,Premium,True,Available,
ST_3097,BK_2080,SC_468,C6,Regular,True,Booked,
ST_3098,BK_773,SC_712,D15,Premium,True,Reserved,
ST_3099,,SC_586,C11,Regular,True,Booked,
ST_3100,,SC_68,D14,Regular,True,Booked,
ST_3101,BK_8456,SC_48,E18,Premium,True,Booked,
ST_3102,BK_8703,SC_549,B4,Premium,True,Booked,
ST_3103,BK_9062,SC_278,C14,Regular,True,Booked,
ST_3104,BK_951,SC_362,B18,Premium,True,Booked,
ST_3105,,SC_222,B15,Regular,True,Booked,
ST_3106,,SC_372,E13,Premium,True,Booked,
ST_3107,,SC_949,E17,Regular,True,Booked,
ST_3109,BK_7290,SC_654,B7,Premium,True,Booked,
ST_3111,BK_9343,SC_145,C19,VIP,True,Booked,
ST_3112,BK_4340,SC_323,B7,Regular,True,Booked,
ST_3113,BK_712,SC_265,E7,Premium,True,Booked,
ST_3115,BK_995,SC_629,B6,Regular,True,Available,
ST_3116,BK_7418,SC_369,B8,Regular,True,Booked,
ST_3117,BK_8541,SC_523,A12,Regular,True,Booked,
ST_3118,BK_4254,SC_13,C7,Regular,True,Available,
ST_3119,BK_4933,SC_296,B3,Regular,True,Booked,
ST_3120,,SC_101,B17,Regular,True,Booked,
ST_3121,BK_5711,SC_480,C1,Regular,True,Booked,
ST_3122,BK_2402,SC_241,D10,Premium,True,Booked,
ST_3123,,SC_301,E8,Regular,True,Booked,
ST_3124,BK_2307,SC_466,D19,Regular,True,Booked,
ST_3125,BK_5751,SC_979,B13,VIP,True,Booked,
ST_3126,BK_7746,SC_255,A15,Premium,True,Booked,
ST_3127,BK_8001,SC_562,B5,Regular,True,Booked,
ST_3129,BK_3644,SC_173,E11,Regular,True,Available,
ST_3131,BK_7235,SC_896,A16,Regular,True,Booked,
ST_3132,BK_6527,SC_632,B10,Regular,True,Available,
ST_3133,,SC_84,D16,Premium,True,Booked,
ST_3134,BK_7970,SC_480,E6,Regular,True,Booked,
ST_3135,BK_448,SC_990,A15,Regular,True,Available,
ST_3136,BK_7378,SC_707,C17,Regular,True,Booked,
ST_3137,BK_6581,SC_874,D2,Regular,True,Booked,
ST_3138,BK_2852,SC_400,A2,Premium,True,Available,
ST_3139,BK_4844,SC_98,D9,Regular,True,Available,
ST_3140,BK_9770,SC_252,B20,Regular,True,Available,
ST_3141,BK_2484,SC_339,A3,Premium,True,Booked,
ST_3142,,SC_400,A12,Regular,True,Reserved,
ST_3143,BK_2272,SC_192,C4,Regular,True,Available,
ST_3144,BK_2459,SC_331,A13,Regular,True,Booked,
ST_3145,BK_4670,SC_900,B15,Regular,True,Booked,
ST_3146,BK_7411,SC_743,A4,Regular,True,Booked,
ST_3147,,SC_389,C14,Regular,True,Booked,
ST_3148,,SC_939,D1,Premium,True,Booked,
ST_3149,BK_1784,SC_946,E15,Regular,True,Reserved,
ST_3150,BK_4321,SC_264,D1,Regular,True,Booked,
ST_3151,BK_4115,SC_146,A11,Premium,True,Booked,
ST_3153,BK_2357,SC_256,A2,Regular,True,Reserved,
ST_3154,,SC_302,D15,Premium,True,Reserved,
ST_3155,BK_7196,SC_768,D1,Premium,True,Booked,
ST_3156,BK_2466,SC_352,C15,Premium,True,Booked,
ST_3157,BK_3265,SC_1,C6,Regular,True,Available,
ST_3158,BK_8824,SC_175,A10,Regular,True,Booked,
ST_3159,BK_944,SC_875,D17,Regular,True,Booked,
ST_3160,,SC_793,E12,Regular,True,Booked,
ST_3162,BK_965,SC_234,D17,Regular,True,Reserved,
ST_3163,BK_3005,SC_31,A9,Regular,True,Reserved,
ST_3164,BK_6172,SC_676,E13,Premium,True,Booked,
ST_3165,BK_427,SC_248,D11,Premium,True,Booked,
ST_3166,BK_1139,SC_50,C15,Regular,True,Booked,
ST_3169,BK_796,SC_104,D15,Regular,True,Booked,
ST_3172,BK_6759,SC_941,E1,Regular,True,Booked,
ST_3173,BK_3223,SC_308,C16,Regular,True,Booked,
ST_3174,BK_4488,SC_544,A20,Regular,True,Booked,
ST_3175,,SC_935,E3,Premium,True,Booked,
ST_3176,BK_3758,SC_721,D14,Regular,True,Booked,
ST_3177,BK_3710,SC_66,B12,Regular,True,Booked,
ST_3178,,SC_823,C15,VIP,True,Booked,
ST_3180,,SC_665,D10,Regular,True,Available,
ST_3181,BK_7193,SC_16,C6,Regular,True,Booked,
ST_3182,BK_8110,SC_998,D13,Premium,True,Booked,
ST_3183,,SC_873,D12,Regular,True,Booked,
ST_3184,BK_9913,SC_527,E20,Premium,True,Booked,
ST_3186,BK_4355,SC_65,C5,Regular,True,Booked,
ST_3188,BK_9413,SC_512,A8,Regular,True,Booked,
ST_3189,BK_9197,SC_27,B19,VIP,True,Booked,
ST_3191,BK_9485,SC_151,D19,Regular,True,Booked,
ST_3192,,SC_620,E5,Regular,True,Reserved,
ST_3194,BK_8809,SC_756,A10,Regular,True,Available,
ST_3195,BK_5250,SC_592,C8,Premium,True,Reserved,
ST_3196,BK_6900,SC_898,E5,Premium,True,Available,
ST_3197,BK_8542,SC_491,B14,VIP,True,Reserved,
ST_3198,BK_899,SC_725,C12,Premium,True,Available,
ST_3199,,SC_625,B15,Regular,True,Booked,
ST_3200,BK_9730,SC_643,B16,Regular,True,Booked,
ST_3201,BK_4576,SC_167,D1,VIP,True,Available,
ST_3202,,SC_89,E17,Regular,True,Booked,
ST_3203,BK_6886,SC_777,E16,Regular,True,Booked,
ST_3204,,SC_506,E12,Regular,True,Booked,
ST_3205,BK_9963,SC_162,E13,Premium,True,Booked,
ST_3206,BK_8517,SC_168,B13,Premium,True,Booked,
ST_3207,BK_7098,SC_255,D17,Regular,True,Booked,
ST_3208,BK_1712,SC_302,A17,Regular,True,Booked,
ST_3209,BK_6913,SC_400,A8,Regular,True,Available,
ST_3210,BK_6626,SC_177,D3,VIP,True,Booked,
ST_3211,BK_2882,SC_711,E12,Premium,True,Booked,
ST_3213,BK_234,SC_847,C5,Premium,True,Available,
ST_3214,BK_9196,SC_26,A2,Regular,True,Booked,
ST_3215,BK_3906,SC_744,B12,Regular,True,Available,
ST_3216,BK_5194,SC_699,B17,Regular,True,Available,
ST_3217,BK_3556,SC_305,E14,Regular,True,Booked,
ST_3218,,SC_237,B20,Regular,True,Booked,
ST_3219,BK_8652,SC_623,C2,Premium,True,Booked,
ST_3220,BK_2066,SC_14,E3,Premium,True,Reserved,
ST_3221,BK_8058,SC_97,E5,Regular,True,Available,
ST_3223,,SC_726,C7,Regular,True,Booked,
ST_3225,BK_9338,SC_472,C7,VIP,True,Booked,
ST_3226,BK_3613,SC_298,D1,VIP,True,Booked,
ST_3227,BK_3657,SC_384,B11,Premium,True,Booked,
ST_3228,BK_575,SC_918,A19,Premium,True,Booked,
ST_3229,BK_9097,SC_994,B1,Regular,True,Booked,
ST_3230,BK_9898,SC_546,C5,Premium,True,Booked,
ST_3233,,SC_62,C5,Regular,True,Booked,
ST_3234,,SC_707,E1,Regular,True,Reserved,
ST_3235,,SC_39,A12,Regular,True,Available,
ST_3236,BK_8628,SC_968,C13,Premium,True,Booked,
ST_3237,BK_1779,SC_246,E17,Premium,True,Booked,
ST_3238,BK_3901,SC_515,D20,Regular,True,Available,
ST_3239,,SC_20,A1,Premium,True,Booked,
ST_3240,BK_6749,SC_867,B17,Regular,True,Booked,
ST_3241,,SC_726,B16,Regular,True,Booked,
ST_3242,BK_169,SC_55,E15,Regular,True,Booked,
ST_3243,BK_9748,SC_415,A3,Premium,True,Available,
ST_3244,BK_7913,SC_345,B18,VIP,True,Booked,
ST_3245,,SC_562,E13,Premium,True,Booked,
ST_3246,,SC_357,A17,Premium,True,Available,
ST_3247,BK_8646,SC_939,D2,Regular,True,Reserved,
ST_3248,BK_6822,SC_52,B20,Regular,True,Available,
ST_3249,BK_5702,SC_676,B20,VIP,True,Booked,
ST_3250,BK_5466,SC_990,E3,Premium,True,Booked,
ST_3251,BK_3729,SC_607,A9,VIP,True,Booked,
ST_3253,BK_3328,SC_813,B12,Premium,True,Reserved,
ST_3254,BK_9219,SC_245,A6,VIP,True,Reserved,
ST_3255,BK_5431,SC_855,E1,Regular,True,Booked,
ST_3256,BK_4213,SC_998,A3,Regular,True,Reserved,
ST_3257,BK_7063,SC_28,B17,Regular,True,Reserved,
ST_3259,BK_1564,SC_799,D13,Regular,True,Booked,
ST_3260,BK_1509,SC_560,B15,Premium,True,Booked,
ST_3262,BK_9650,SC_48,C1,Premium,True,Booked,
ST_3263,,SC_504,E9,Regular,True,Booked,
ST_3264,,SC_919,E2,Regular,True,Available,
ST_3265,,SC_675,C12,Premium,True,Booked,
ST_3267,BK_3249,SC_575,B10,VIP,True,Available,
ST_3270,BK_776,SC_981,B14,Regular,True,Available,
ST_3272,BK_5479,SC_58,A3,Regular,True,Available,
ST_3273,BK_2895,SC_772,D18,Regular,True,Available,
